,source,target,weight
10336,35283,35416,1
10337,35283,35454,1
10338,35283,35640,1
10339,35283,36241,1
10340,35283,36462,1
10341,35285,35285,1
10342,35285,35290,1
10343,35285,35360,1
10344,35285,35362,1
10345,35285,35369,1
10346,35285,35376,4
10347,35285,35380,1
10348,35285,35395,1
10349,35285,35404,1
10350,35285,35407,1
10351,35285,35414,1
10352,35285,35447,1
10353,35285,35452,1
10354,35285,35464,2
10355,35285,35488,1
10356,35285,35524,1
10357,35285,35532,1
10358,35285,35534,1
10359,35285,35588,1
10360,35285,35629,1
10361,35285,35633,1
10362,35285,35656,1
10363,35285,35788,1
10364,35285,35937,1
10365,35285,35941,1
10366,35285,35959,1
10367,35285,35973,1
10368,35285,36001,1
10369,35285,36134,1
10370,35285,36266,1
10371,35285,36279,1
10372,35285,36421,1
10373,35285,36430,1
10374,35285,36459,1
10375,35285,36486,1
10376,35285,36488,1
10377,35286,35376,1
10378,35286,35384,1
10379,35286,35395,1
10380,35286,35404,1
10381,35286,35422,1
10382,35286,35443,1
10383,35286,35464,1
10384,35286,35478,1
10385,35286,35549,1
10386,35286,35588,1
10387,35286,35913,1
10388,35286,35915,1
10389,35286,35925,1
10390,35286,35937,2
10391,35286,35941,1
10392,35286,36001,1
10393,35286,36247,1
10394,35286,36248,1
10395,35286,36428,1
10396,35286,36459,1
10397,35286,36476,1
10398,35288,35588,1
10399,35289,35380,2
10400,35289,35384,1
10401,35289,35425,1
10402,35289,35442,1
10403,35289,35445,1
10404,35289,35461,1
10405,35289,35473,1
10406,35289,35534,2
10407,35289,35548,1
10408,35289,35588,1
10409,35289,35638,1
10410,35289,35837,2
10411,35289,35915,1
10412,35289,35937,1
10413,35289,35942,2
10414,35289,35969,1
10415,35289,36037,2
10416,35289,36307,1
10417,35289,36329,1
10418,35289,36425,2
10419,35289,36452,1
10420,35289,36488,3
10421,35290,35293,1
10422,35290,35330,1
10423,35290,35350,1
10424,35290,35376,1
10425,35290,35377,1
10426,35290,35384,1
10427,35290,35412,1
10428,35290,35442,1
10429,35290,35455,1
10430,35290,35460,1
10431,35290,35500,1
10432,35290,35517,1
10433,35290,35565,1
10434,35290,35588,3
10435,35290,35629,2
10436,35290,35716,1
10437,35290,35777,1
10438,35290,35937,1
10439,35290,35957,1
10440,35290,36000,1
10441,35290,36289,1
10442,35290,36311,1
10443,35290,36426,1
10444,35290,36429,1
10445,35290,36457,1
10446,35290,36476,1
10447,35290,36515,1
10448,35291,35376,1
10449,35291,35381,1
10450,35293,35384,1
10451,35293,35716,1
10452,35293,35991,1
10453,35293,36059,1
10454,35293,36320,1
10455,35295,35350,1
10456,35295,35376,1
10457,35295,35384,1
10458,35295,35404,1
10459,35295,35449,2
10460,35295,35465,1
10461,35295,35534,1
10462,35295,35808,1
10463,35295,35946,1
10464,35295,36050,1
10465,35297,35300,1
10466,35297,35404,1
10467,35297,35412,1
10468,35297,35418,1
10469,35300,35325,1
10470,35300,35369,1
10471,35300,35380,1
10472,35300,35384,1
10473,35300,35385,1
10474,35300,35410,1
10475,35300,35427,1
10476,35300,35450,1
10477,35300,35588,1
10478,35300,35749,1
10479,35300,35781,1
10480,35300,35918,1
10481,35300,35936,1
10482,35300,35964,1
10483,35300,36061,1
10484,35300,36328,1
10485,35300,36415,1
10486,35300,36446,1
10487,35305,35360,1
10488,35305,35376,1
10489,35305,35395,1
10490,35305,35532,1
10491,35305,35629,1
10492,35305,35656,1
10493,35305,35915,1
10494,35305,35973,1
10495,35305,36001,1
10496,35305,36377,1
10497,35324,35557,1
10498,35324,36340,1
10499,35325,35384,2
10500,35325,35404,1
10501,35325,35412,1
10502,35325,35447,1
10503,35325,35460,1
10504,35325,35588,1
10505,35325,35913,1
10506,35325,35925,1
10507,35325,36001,1
10508,35325,36457,1
10509,35325,36471,1
10510,35330,35350,1
10511,35330,35376,3
10512,35330,35384,2
10513,35330,35404,3
10514,35330,35412,1
10515,35330,35416,1
10516,35330,35420,1
10517,35330,35449,1
10518,35330,35450,1
10519,35330,35464,1
10520,35330,35465,1
10521,35330,35534,1
10522,35330,35588,1
10523,35330,35808,1
10524,35330,35897,1
10525,35330,35937,1
10526,35330,35941,1
10527,35330,36050,1
10528,35330,36128,1
10529,35330,36404,1
10530,35330,36488,1
10531,35330,36516,1
10532,35339,35376,1
10533,35339,35392,1
10534,35339,35465,2
10535,35339,35545,1
10536,35339,35945,1
10537,35350,35358,1
10538,35350,35362,1
10539,35350,35376,1
10540,35350,35380,1
10541,35350,35407,1
10542,35350,35412,1
10543,35350,35447,1
10544,35350,35464,1
10545,35350,35488,1
10546,35350,35500,1
10547,35350,35524,1
10548,35350,35534,1
10549,35350,35565,1
10550,35350,35588,1
10551,35350,35629,1
10552,35350,35716,1
10553,35350,35788,1
10554,35350,35959,1
10555,35350,36266,1
10556,35350,36279,1
10557,35350,36311,1
10558,35350,36459,1
10559,35350,36488,1
10560,35353,35449,2
10561,35358,35369,1
10562,35358,35376,3
10563,35358,35384,1
10564,35358,35388,1
10565,35358,35404,2
10566,35358,35442,1
10567,35358,35449,2
10568,35358,35458,1
10569,35358,35465,1
10570,35358,35529,1
10571,35358,35534,1
10572,35358,35627,1
10573,35358,35808,1
10574,35358,35873,1
10575,35358,35931,1
10576,35358,35946,1
10577,35358,36030,1
10578,35358,36050,1
10579,35358,36251,1
10580,35358,36266,1
10581,35358,36277,1
10582,35358,36404,1
10583,35359,35368,1
10584,35359,35376,2
10585,35359,35524,1
10586,35359,35783,1
10587,35359,35785,1
10588,35359,36383,1
10589,35359,36482,1
10590,35360,35362,1
10591,35360,35384,1
10592,35360,35424,1
10593,35360,35545,1
10594,35360,35696,1
10595,35360,35937,1
10596,35360,36399,1
10597,35362,35376,2
10598,35362,35384,1
10599,35362,35395,1
10600,35362,35442,1
10601,35362,35460,1
10602,35362,35532,1
10603,35362,35588,1
10604,35362,35629,1
10605,35362,35656,1
10606,35362,35779,1
10607,35362,35875,1
10608,35362,35957,1
10609,35362,35973,1
10610,35362,36001,1
10611,35362,36134,1
10612,35362,36329,1
10613,35362,36429,1
10614,35362,36457,1
10615,35362,36476,1
10616,35364,35395,1
10617,35364,35478,1
10618,35364,35913,1
10619,35364,35925,1
10620,35364,35937,1
10621,35364,36001,1
10622,35365,35371,1
10623,35365,35378,1
10624,35365,35412,1
10625,35365,35442,1
10626,35365,35449,1
10627,35365,35460,1
10628,35365,35788,1
10629,35365,35792,1
10630,35365,35912,1
10631,35365,35937,1
10632,35365,36179,1
10633,35365,36241,1
10634,35365,36356,1
10635,35368,35376,1
10636,35368,35380,1
10637,35368,35404,2
10638,35368,35412,1
10639,35368,35420,1
10640,35368,35453,1
10641,35368,35464,1
10642,35368,35841,1
10643,35368,35860,1
10644,35368,35937,2
10645,35368,35941,1
10646,35368,36462,1
10647,35368,36472,1
10648,35368,36484,1
10649,35369,35376,4
10650,35369,35384,2
10651,35369,35404,2
10652,35369,35410,1
10653,35369,35412,1
10654,35369,35420,1
10655,35369,35452,1
10656,35369,35453,1
10657,35369,35464,1
10658,35369,35502,1
10659,35369,35514,1
10660,35369,35587,1
10661,35369,35625,1
10662,35369,35637,1
10663,35369,35645,1
10664,35369,35825,1
10665,35369,35860,1
10666,35369,35872,1
10667,35369,35937,1
10668,35369,35941,1
10669,35369,35978,1
10670,35369,35993,1
10671,35369,36001,1
10672,35369,36049,1
10673,35369,36059,1
10674,35369,36362,1
10675,35369,36459,1
10676,35371,35376,1
10677,35371,35377,1
10678,35371,35454,1
10679,35371,35557,1
10680,35371,36375,1
10681,35376,35376,9
10682,35376,35378,1
10683,35376,35380,4
10684,35376,35381,1
10685,35376,35384,10
10686,35376,35392,1
10687,35376,35395,1
10688,35376,35404,8
10689,35376,35405,1
10690,35376,35407,1
10691,35376,35412,5
10692,35376,35416,2
10693,35376,35420,1
10694,35376,35424,3
10695,35376,35436,1
10696,35376,35441,1
10697,35376,35442,2
10698,35376,35443,1
10699,35376,35447,2
10700,35376,35449,5
10701,35376,35450,1
10702,35376,35452,1
10703,35376,35454,1
10704,35376,35458,1
10705,35376,35460,2
10706,35376,35464,3
10707,35376,35465,1
10708,35376,35478,1
10709,35376,35482,1
10710,35376,35489,1
10711,35376,35498,2
10712,35376,35500,1
10713,35376,35502,1
10714,35376,35507,1
10715,35376,35514,2
10716,35376,35524,3
10717,35376,35529,1
10718,35376,35534,1
10719,35376,35545,1
10720,35376,35548,1
10721,35376,35549,1
10722,35376,35557,1
10723,35376,35565,1
10724,35376,35588,5
10725,35376,35627,2
10726,35376,35629,1
10727,35376,35631,1
10728,35376,35638,3
10729,35376,35640,1
10730,35376,35641,2
10731,35376,35645,2
10732,35376,35694,1
10733,35376,35696,1
10734,35376,35707,1
10735,35376,35712,2
10736,35376,35716,2
10737,35376,35724,1
10738,35376,35740,1
10739,35376,35783,1
10740,35376,35785,1
10741,35376,35788,2
10742,35376,35792,1
10743,35376,35808,1
10744,35376,35837,1
10745,35376,35841,2
10746,35376,35873,2
10747,35376,35875,1
10748,35376,35912,1
10749,35376,35915,1
10750,35376,35917,1
10751,35376,35923,1
10752,35376,35931,2
10753,35376,35937,9
10754,35376,35941,3
10755,35376,35942,1
10756,35376,35946,1
10757,35376,35953,1
10758,35376,35955,1
10759,35376,35969,1
10760,35376,35978,1
10761,35376,35991,2
10762,35376,36037,1
10763,35376,36050,1
10764,35376,36059,1
10765,35376,36179,1
10766,35376,36241,1
10767,35376,36245,1
10768,35376,36247,1
10769,35376,36248,1
10770,35376,36250,1
10771,35376,36251,1
10772,35376,36256,1
10773,35376,36266,2
10774,35376,36281,1
10775,35376,36307,1
10776,35376,36310,2
10777,35376,36311,1
10778,35376,36320,1
10779,35376,36336,1
10780,35376,36356,1
10781,35376,36399,1
10782,35376,36420,1
10783,35376,36421,3
10784,35376,36425,1
10785,35376,36452,1
10786,35376,36457,1
10787,35376,36459,4
10788,35376,36462,1
10789,35376,36463,1
10790,35376,36469,1
10791,35376,36471,3
10792,35376,36476,1
10793,35376,36477,1
10794,35376,36484,2
10795,35376,36486,1
10796,35376,36488,4
10797,35376,36503,1
10798,35376,36516,1
10799,35377,35378,1
10800,35377,35384,1
10801,35377,35412,1
10802,35377,35442,1
10803,35377,35449,1
10804,35377,35460,1
10805,35377,35478,1
10806,35377,35532,1
10807,35377,35716,1
10808,35377,35788,1
10809,35377,35792,1
10810,35377,35912,1
10811,35377,35937,1
10812,35377,35991,1
10813,35377,36014,1
10814,35377,36059,1
10815,35377,36179,1
10816,35377,36241,1
10817,35377,36320,1
10818,35377,36356,1
10819,35377,36426,1
10820,35378,35454,1
10821,35378,35545,1
10822,35378,35557,1
10823,35378,35572,1
10824,35378,35629,1
10825,35378,36484,1
10826,35380,35384,2
10827,35380,35404,1
10828,35380,35412,1
10829,35380,35436,1
10830,35380,35442,1
10831,35380,35443,1
10832,35380,35478,1
10833,35380,35481,2
10834,35380,35482,1
10835,35380,35524,1
10836,35380,35545,1
10837,35380,35549,1
10838,35380,35629,1
10839,35380,35638,1
10840,35380,35710,1
10841,35380,35783,1
10842,35380,35785,1
10843,35380,35915,1
10844,35380,35957,1
10845,35380,35963,1
10846,35380,36001,2
10847,35380,36247,1
10848,35380,36378,1
10849,35380,36383,1
10850,35380,36429,1
10851,35380,36449,1
10852,35380,36459,1
10853,35380,36471,1
10854,35380,36476,2
10855,35380,36482,1
10856,35381,35414,1
10857,35381,35633,1
10858,35381,35638,1
10859,35381,36420,1
10860,35384,35384,2
10861,35384,35392,2
10862,35384,35395,2
10863,35384,35404,2
10864,35384,35407,1
10865,35384,35412,2
10866,35384,35425,1
10867,35384,35445,1
10868,35384,35447,1
10869,35384,35450,1
10870,35384,35454,1
10871,35384,35458,1
10872,35384,35460,1
10873,35384,35461,1
10874,35384,35464,1
10875,35384,35478,3
10876,35384,35481,1
10877,35384,35488,1
10878,35384,35496,2
10879,35384,35517,1
10880,35384,35524,2
10881,35384,35529,1
10882,35384,35530,1
10883,35384,35532,2
10884,35384,35534,2
10885,35384,35546,1
10886,35384,35557,1
10887,35384,35588,6
10888,35384,35629,2
10889,35384,35656,1
10890,35384,35710,1
10891,35384,35724,1
10892,35384,35733,1
10893,35384,35837,1
10894,35384,35851,1
10895,35384,35915,1
10896,35384,35937,2
10897,35384,35942,1
10898,35384,35953,1
10899,35384,35959,1
10900,35384,35969,1
10901,35384,35973,1
10902,35384,36001,2
10903,35384,36037,1
10904,35384,36134,1
10905,35384,36251,1
10906,35384,36266,1
10907,35384,36279,1
10908,35384,36289,1
10909,35384,36329,1
10910,35384,36383,1
10911,35384,36425,1
10912,35384,36449,1
10913,35384,36457,1
10914,35384,36471,2
10915,35384,36488,2
10916,35384,36502,1
10917,35384,36503,1
10918,35384,36515,1
10919,35385,35404,1
10920,35385,35412,1
10921,35388,35517,1
10922,35388,35524,1
10923,35388,35724,1
10924,35388,36474,1
10925,35392,35404,1
10926,35392,35412,1
10927,35392,35449,3
10928,35392,35465,1
10929,35392,35524,1
10930,35392,35534,1
10931,35392,35588,2
10932,35392,35808,1
10933,35392,36050,1
10934,35392,36250,1
10935,35392,36463,1
10936,35392,36469,1
10937,35392,36516,1
10938,35393,35478,1
10939,35393,35532,1
10940,35393,36014,1
10941,35393,36426,1
10942,35395,35404,1
10943,35395,35424,1
10944,35395,35447,1
10945,35395,35450,1
10946,35395,35545,1
10947,35395,35694,1
10948,35395,35696,1
10949,35395,35937,1
10950,35395,36241,1
10951,35395,36399,1
10952,35395,36459,1
10953,35395,36471,1
10954,35400,35424,1
10955,35404,35404,1
10956,35404,35406,1
10957,35404,35410,2
10958,35404,35412,1
10959,35404,35416,1
10960,35404,35427,1
10961,35404,35442,1
10962,35404,35449,1
10963,35404,35450,1
10964,35404,35478,1
10965,35404,35500,1
10966,35404,35514,1
10967,35404,35565,1
10968,35404,35588,2
10969,35404,35629,1
10970,35404,35645,1
10971,35404,35716,1
10972,35404,35724,1
10973,35404,35749,1
10974,35404,35752,1
10975,35404,35781,1
10976,35404,35786,1
10977,35404,35875,1
10978,35404,35917,1
10979,35404,35918,1
10980,35404,35923,1
10981,35404,35936,1
10982,35404,35937,1
10983,35404,35964,1
10984,35404,36061,1
10985,35404,36128,1
10986,35404,36257,1
10987,35404,36307,1
10988,35404,36311,1
10989,35404,36327,1
10990,35404,36328,1
10991,35404,36380,1
10992,35404,36383,1
10993,35404,36421,1
10994,35404,36446,1
10995,35404,36459,1
10996,35404,36471,1
10997,35404,36477,1
10998,35404,36482,1
10999,35404,36486,1
11000,35404,36488,1
11001,35404,36519,1
11002,35406,35449,1
11003,35406,36307,1
11004,35407,35442,1
11005,35407,35478,1
11006,35407,35481,1
11007,35407,35498,1
11008,35407,35641,1
11009,35407,35710,1
11010,35407,35712,1
11011,35407,35957,1
11012,35407,36001,1
11013,35407,36429,1
11014,35407,36449,1
11015,35407,36471,1
11016,35407,36476,1
11017,35407,36516,1
11018,35409,35557,1
11019,35409,35781,1
11020,35409,35820,1
11021,35409,36065,1
11022,35410,35412,1
11023,35410,35449,1
11024,35410,35913,1
11025,35410,35925,1
11026,35410,36001,1
11027,35410,36310,1
11028,35410,36415,1
11029,35412,35427,1
11030,35412,35449,2
11031,35412,35450,2
11032,35412,35454,1
11033,35412,35465,2
11034,35412,35500,1
11035,35412,35524,1
11036,35412,35534,1
11037,35412,35545,2
11038,35412,35557,1
11039,35412,35565,1
11040,35412,35572,1
11041,35412,35588,1
11042,35412,35629,2
11043,35412,35694,1
11044,35412,35716,2
11045,35412,35749,1
11046,35412,35781,1
11047,35412,35783,1
11048,35412,35785,1
11049,35412,35808,1
11050,35412,35918,1
11051,35412,35936,1
11052,35412,35945,1
11053,35412,35946,1
11054,35412,35964,1
11055,35412,35991,1
11056,35412,36050,1
11057,35412,36061,1
11058,35412,36311,1
11059,35412,36320,1
11060,35412,36328,1
11061,35412,36383,1
11062,35412,36446,1
11063,35412,36459,1
11064,35412,36482,1
11065,35412,36484,1
11066,35414,35441,1
11067,35414,35442,1
11068,35414,35464,1
11069,35414,35686,1
11070,35414,35797,1
11071,35414,36281,1
11072,35416,35450,1
11073,35416,35588,1
11074,35416,35629,1
11075,35416,35716,1
11076,35416,35786,1
11077,35416,35875,1
11078,35416,35953,1
11079,35416,36059,1
11080,35416,36311,1
11081,35416,36327,1
11082,35416,36503,1
11083,35418,35420,1
11084,35418,35453,1
11085,35418,35478,1
11086,35418,35532,1
11087,35418,35557,1
11088,35418,35588,1
11089,35418,35724,1
11090,35418,35834,1
11091,35418,35860,1
11092,35418,36383,1
11093,35418,36472,1
11094,35420,35473,1
11095,35420,35500,1
11096,35420,35545,1
11097,35420,35565,1
11098,35420,35572,1
11099,35420,35629,2
11100,35420,35716,1
11101,35420,35915,1
11102,35420,36247,1
11103,35420,36307,1
11104,35420,36311,1
11105,35420,36476,1
11106,35420,36484,1
11107,35422,35638,1
11108,35422,35752,1
11109,35424,35497,1
11110,35424,35532,1
11111,35424,35629,1
11112,35424,35656,1
11113,35424,35915,1
11114,35424,35973,1
11115,35424,36001,1
11116,35424,36241,1
11117,35424,36319,1
11118,35424,36377,1
11119,35425,35443,1
11120,35425,35478,1
11121,35425,35530,1
11122,35425,35549,1
11123,35425,36459,1
11124,35425,36488,1
11125,35425,36502,1
11126,35436,35532,1
11127,35436,35837,1
11128,35436,35937,1
11129,35436,35942,1
11130,35436,35969,1
11131,35436,36037,1
11132,35436,36375,1
11133,35441,35633,1
11134,35442,35447,1
11135,35442,35454,1
11136,35442,35464,2
11137,35442,35488,1
11138,35442,35517,1
11139,35442,35524,2
11140,35442,35534,1
11141,35442,35545,1
11142,35442,35557,1
11143,35442,35588,2
11144,35442,35629,1
11145,35442,35724,1
11146,35442,35788,1
11147,35442,35836,1
11148,35442,35937,1
11149,35442,35941,1
11150,35442,35959,1
11151,35442,35963,1
11152,35442,36061,1
11153,35442,36266,1
11154,35442,36279,1
11155,35442,36319,1
11156,35442,36375,1
11157,35442,36459,1
11158,35442,36474,1
11159,35442,36488,1
11160,35443,35445,1
11161,35443,35454,1
11162,35443,35461,1
11163,35443,35534,1
11164,35443,35915,1
11165,35443,36329,1
11166,35443,36425,1
11167,35443,36488,1
11168,35445,35478,1
11169,35445,35530,1
11170,35445,35549,1
11171,35445,35588,1
11172,35445,35875,1
11173,35445,36459,1
11174,35445,36488,1
11175,35445,36502,1
11176,35447,35478,1
11177,35447,35481,1
11178,35447,35496,1
11179,35447,35524,1
11180,35447,35588,2
11181,35447,35710,1
11182,35447,35851,1
11183,35447,35957,1
11184,35447,36001,1
11185,35447,36429,1
11186,35447,36449,1
11187,35447,36471,1
11188,35447,36476,1
11189,35449,35454,1
11190,35449,35500,1
11191,35449,35557,1
11192,35449,35565,1
11193,35449,35638,1
11194,35449,35740,1
11195,35449,35785,1
11196,35449,35875,1
11197,35449,35973,1
11198,35449,36128,1
11199,35449,36307,1
11200,35449,36375,1
11201,35450,35524,1
11202,35450,35588,3
11203,35450,35629,1
11204,35450,35716,1
11205,35450,35851,1
11206,35450,35917,1
11207,35450,36311,1
11208,35450,36463,1
11209,35450,36469,1
11210,35450,36488,1
11211,35452,36421,1
11212,35452,36486,1
11213,35454,35458,1
11214,35454,35460,1
11215,35454,35506,1
11216,35454,35524,1
11217,35454,35549,1
11218,35454,35788,1
11219,35454,35792,1
11220,35454,35869,1
11221,35454,35912,1
11222,35454,35915,1
11223,35454,35937,1
11224,35454,36179,1
11225,35454,36241,1
11226,35454,36247,1
11227,35454,36356,1
11228,35454,36459,2
11229,35454,36476,1
11230,35454,36484,1
11231,35455,35716,1
11232,35455,35991,1
11233,35455,36320,1
11234,35458,35514,1
11235,35458,35645,1
11236,35458,36059,1
11237,35458,36459,1
11238,35460,35464,1
11239,35460,35488,1
11240,35460,35496,1
11241,35460,35534,1
11242,35460,35545,1
11243,35460,35557,1
11244,35460,35572,1
11245,35460,35588,2
11246,35460,35629,1
11247,35460,35959,1
11248,35460,36279,1
11249,35460,36484,1
11250,35461,35478,1
11251,35461,35530,1
11252,35461,35549,1
11253,35461,36459,1
11254,35461,36488,1
11255,35461,36502,1
11256,35464,35588,1
11257,35464,35633,1
11258,35464,35724,1
11259,35464,35957,1
11260,35464,36421,1
11261,35464,36429,1
11262,35464,36457,1
11263,35464,36476,1
11264,35464,36477,1
11265,35464,36486,1
11266,35465,35524,2
11267,35465,35588,3
11268,35465,36250,2
11269,35465,36463,1
11270,35465,36469,1
11271,35465,36488,1
11272,35473,35557,1
11273,35473,35944,1
11274,35478,35524,1
11275,35478,35534,1
11276,35478,35588,2
11277,35478,35638,2
11278,35478,35716,1
11279,35478,35776,1
11280,35478,35788,1
11281,35478,35915,1
11282,35478,35931,1
11283,35478,36241,1
11284,35478,36266,1
11285,35478,36329,1
11286,35478,36425,1
11287,35478,36452,2
11288,35478,36459,1
11289,35478,36488,4
11290,35481,35524,1
11291,35481,35588,1
11292,35481,35638,1
11293,35481,35788,1
11294,35481,36266,1
11295,35481,36371,1
11296,35481,36410,1
11297,35481,36452,1
11298,35481,36459,1
11299,35481,36488,2
11300,35482,35779,1
11301,35482,35837,1
11302,35482,35875,1
11303,35482,35937,1
11304,35482,35942,1
11305,35482,35969,1
11306,35482,36037,1
11307,35483,35483,1
11308,35483,35497,1
11309,35483,35548,1
11310,35483,35937,1
11311,35483,36276,1
11312,35484,36471,1
11313,35488,35588,1
11314,35488,35957,1
11315,35488,36429,1
11316,35488,36457,1
11317,35488,36476,1
11318,35489,35534,1
11319,35489,36422,1
11320,35496,35588,1
11321,35496,36457,1
11322,35496,36471,1
11323,35497,36310,1
11324,35498,35524,1
11325,35498,35588,1
11326,35498,36059,1
11327,35500,35897,1
11328,35500,35946,1
11329,35500,36404,1
11330,35500,36488,1
11331,35502,35546,1
11332,35502,35733,1
11333,35506,35627,1
11334,35506,35635,1
11335,35506,35640,1
11336,35506,36375,1
11337,35507,35532,1
11338,35507,36375,1
11339,35514,35529,1
11340,35514,35627,1
11341,35514,35873,1
11342,35514,35931,1
11343,35514,36251,1
11344,35514,36266,1
11345,35517,35716,1
11346,35517,35991,1
11347,35517,36030,1
11348,35517,36059,1
11349,35517,36277,1
11350,35517,36320,1
11351,35517,36404,1
11352,35524,35545,1
11353,35524,35640,1
11354,35524,35641,1
11355,35524,35694,1
11356,35524,35710,1
11357,35524,35712,1
11358,35524,35841,1
11359,35524,35937,1
11360,35524,35945,1
