year,date,lat,lon,news,cassualties,url,object_id,postal_code,mun_name,neighborhood_name,neighborhood_type,area
2011,2011-08-17,25.659864000000002,-100.27659399999999, Lo bajan de auto y le dan 8 tiros ,1.0, http://www.elnorte.com/seguridad/articulo/642/1283176/,35460,64830.0,MONTERREY,LADRILLERA,COLONIA,5.47577692522e-05
2011,2011-08-16,25.679087,-100.308437, Ejecutan en Tapia a un polic&#237;a regio ,1.0, http://www.elnorte.com/seguridad/articulo/642/1282799/,34955,64000.0,MONTERREY,CENTRO DE MONTERREY,COLONIA,0.000716583798616
2011,2011-08-14,25.686881,-100.32543199999999, Torturan a 2 y los deg&#252;ellan ,2.0, http://www.elnorte.com/seguridad/articulo/641/1281956/,34955,64000.0,MONTERREY,CENTRO DE MONTERREY,COLONIA,0.000716583798616
2011,2011-08-13,25.706847,-100.314452, Muere inocente por bala perdida ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1281612/,35171,64290.0,MONTERREY,REGINA,COLONIA,0.000136602593947
2011,2011-11-08,25.649859,-100.308397, Hallan 2 cuerpos con tiro de gracia ,2.0, http://www.elnorte.com/seguridad/Articulo/641/1281223/,35384,64730.0,MONTERREY,ARTURO B DE LA GARZA,COLONIA,1.07916010195e-05
2011,2011-10-08,25.704413,-100.281747, Ejecutan a hombre y lesionan a otro ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1280660/,35264,64530.0,MONTERREY,MODERNA,COLONIA,0.000221281086398
2011,2011-10-08,25.748219,-100.352802, Mata comando a comerciante de refacciones ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1280823/,35102,64228.0,MONTERREY,FRANCISCO VILLA,COLONIA,8.15412492746e-05
2011,2011-09-08,25.723111,-100.336489, Entran pistoleros a Penal del Topo; mueren 2 a tiros ,2.0, http://www.elnorte.com/local/Articulo/641/1280366/,35164,64270.0,MONTERREY,SAN JOSE,COLONIA,1.84606011981e-05
2011,2011-09-08,25.698946,-100.28665600000001, Tiran a un mutilado ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1280336/,35264,64530.0,MONTERREY,MODERNA,COLONIA,0.000221281086398
2011,2011-08-08,25.666459,-100.297709, Cuelgan a joven de Puente F&#233;lix U. G&#243;mez ,1.0, http://www.elnorte.com/local/articulo/640/1279930,35362,64700.0,MONTERREY,NUEVO CROC INFONAVIT,COLONIA,7.00822898786e-05
2011,2011-07-08,25.68369,-100.2917, Esposan a mujer y la matan a tiros ,1.0, http://www.elnorte.com/seguridad/articulo/640/1279498/,35289,64580.0,MONTERREY,PABLO A DE LA GARZA,COLONIA,2.91729993823e-05
2011,2011-07-08,25.681872,-100.302815, Lo acribillan de 15 balazos en el Centro ,1.0, http://www.elnorte.com/seguridad/articulo/640/1279507/,34955,64000.0,MONTERREY,CENTRO DE MONTERREY,COLONIA,0.000716583798616
2011,2011-05-08,25.663452,-100.281747, Tiran a mujer decapitada en Revoluci&#243;n ,1.0, http://www.elnorte.com/seguridad/articulo/640/1278984/,35454,64820.0,MONTERREY,JARDIN ESPAÑOL,FRACCIONAMIENTO,3.36325508138e-05
2011,2011-03-08,25.688447,-100.294318, Lo mata comando en un auto robado ,1.0, http://www.elnorte.com/seguridad/articulo/640/1278262/,35274,64550.0,MONTERREY,MARTINEZ,COLONIA,2.27440492434e-05
2011,2011-02-08,25.65379,-100.30363100000001, Ejecutan a hombre ,1.0, http://www.elnorte.com/seguridad/articulo/639/1277884/,35377,64720.0,MONTERREY,ANCIRA,FRACCIONAMIENTO,1.49781515401e-05
2011,2011-01-08,25.686242,-100.30715, Lo matan pistoleros en la Col. Trevi&#241;o ,1.0, http://www.elnorte.com/seguridad/articulo/639/1277484/,35285,64570.0,MONTERREY,TREVIÑO,COLONIA,4.36639002568e-05
2011,2011-01-08,25.661875,-100.30494, Ejecutan a pareja dentro de un auto ,2.0, http://www.elnorte.com/seguridad/articulo/639/1277442/,35362,64700.0,MONTERREY,NUEVO CROC INFONAVIT,COLONIA,7.00822898786e-05
2011,2011-08-23,25.785,-100.05111099999999, Dejan muerta entre hierba a una mujer ,1.0, http://www.elnorte.com/seguridad/Articulo/643/1285279/,35588,66650.0,PESQUERÍA,PESQUERIA,VILLA,0.000146911950995
2011,2011-08-14,25.785,-100.05111099999999, Hallan encobijado en brecha ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1281496/,35588,66650.0,PESQUERÍA,PESQUERIA,VILLA,0.000146911950995
2011,2011-08-25,25.694882999999997,-100.192417, Matan a balazos a un ex tr&#225;nsito de San Nicol&#225;s ,1.0, http://www.elnorte.com/seguridad/Articulo/644/1286191/,34298,67116.0,GUADALUPE,RIBERAS DE LA SILLA (FOMERREY 31),COLONIA,0.000105193573581
2011,2011-08-23,25.719862,-100.193256, Se esconde en tienda; lo hallan y lo asesinan ,1.0, http://www.elnorte.com/seguridad/Articulo/643/1285290/,34271,67113.0,GUADALUPE,HDA SAN MIGUEL SECT JARDINES,COLONIA,7.923400704769999e-06
2011,2011-12-08,25.669447,-100.137511, Ejecutan a 4 en una hora ,4.0, http://www.elnorte.com/seguridad/Articulo/641/1281524/,34615,67190.0,GUADALUPE,31 DE DICIEMBRE,COLONIA,3.50275348271e-05
2011,2011-11-08,25.643188000000002,-100.200795, Encuentran a un asesinado en Guadalupe ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1281149/,34622,67192.0,GUADALUPE,MOLINO DEL REY,COLONIA,3.35486919436e-05
2011,2011-03-08,25.677772,-100.231533, Encuentran 2 ejecutados en auto de lujo ,2.0, http://www.elnorte.com/seguridad/articulo/640/1278224/,34395,67150.0,GUADALUPE,EL SABINO,COLONIA,2.20701152329e-05
2011,2011-02-08,25.672164000000002,-100.20496800000001, Encuentran en Guadalupe un decapitado ,1.0, http://www.elnorte.com/seguridad/articulo/639/1277811/,34681,67198.0,GUADALUPE,SAN SEBASTIAN,COLONIA,3.26537002008e-05
2011,2011-01-08,25.665723999999997,-100.270178, Asesinan a dos hombres desde un auto ,2.0, http://www.elnorte.com/seguridad/articulo/639/1277484/,34373,67140.0,GUADALUPE,VALLES DE CHAPULTEPEC,COLONIA,2.8901678930999995e-05
2011,2011-08-26,25.754939,-100.237164, Hallan cad&#225;ver de hombre encintado ,1.0, http://www.elnorte.com/seguridad/Articulo/644/1286594/,33709,66630.0,APODACA,FRANCISCO ELIZONDO,COLONIA,4.56486011264e-05
2011,2011-08-24,25.767084,-100.195616, Ejecutan a cinco hombres que desmantelaban un auto ,5.0, http://www.elnorte.com/seguridad/Articulo/643/1285677/,33721,66633.0,APODACA,KALOS,COLONIA,0.000288392530072
2011,2011-12-08,25.740986,-100.18328299999999, Balean en persecuci&#243;n a inocente en Apodaca ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1281313/,33736,66633.0,APODACA,RES HUINALA,COLONIA,7.47580994411e-05
2011,2011-10-08,25.692198,-100.26316700000001, Acribillan sicarios a dos en Apodaca ,2.0, http://www.elnorte.com/seguridad/Articulo/641/1280789/,35271,64540.0,MONTERREY,LOS FRESNOS,COLONIA,2.92419482467e-05
2011,2011-01-08,25.761499,-100.253227, Acribillan a 2 en Apodaca ,2.0, http://www.elnorte.com/seguridad/articulo/639/1277480/,33796,66636.0,APODACA,FRACC PORTAL DE ANAHUAC,COLONIA,4.10124974906e-06
2011,2011-08-20,25.779173999999998,-100.316827, Muere 1 en tiroteo; inocente sale herido ,1.0, http://www.elnorte.com/seguridad/Articulo/643/1284171/,34117,66055.0,GENERAL ESCOBEDO,CELESTINO GASCA,COLONIA,6.50380003809e-05
2011,2011-08-13,25.674297,-100.437074, Tiran en Santa Catarina a un hombre encobijado ,1.0, http://www.elnorte.com/seguridad/Articulo/641/1281747/,36279,66150.0,SANTA CATARINA,LOS TREVIÑO,COLONIA,3.83473019234e-05
2011,2011-08-28,25.427617,-100.14793399999999, Ejecutan a dos al rafaguear bar ,2.0, http://www.elnorte.com/seguridad/articulo/644/1287178/,36471,67312.0,SANTIAGO,SAN FRANCISCO,COLONIA,0.00012754476996
2011,2011-08-22,25.533458,-100.216169, Tiran a 2 descuartizados en Santiago ,2.0, http://www.elnorte.com/seguridad/articulo/643/1284858/,0,,,,,
2011,2011-08-20,25.517226,-100.220733, Lo ejecutan frente a su padre ,1.0, http://www.elnorte.com/seguridad/Articulo/643/1284184/,0,,,,,
2011,2011-08-17,25.486012,-100.174799, Hallan a ejecutado en brecha de Santiago ,1.0, http://www.elnorte.com/seguridad/articulo/642/1283103/,36457,67302.0,SANTIAGO,MARROQUIN,FRACCIONAMIENTO,0.000130810006847
2011,2011-01-08,25.305933,-99.99970400000001, Matan y mutilan a sobrina de Secretaria ,2.0, http://www.elnorte.com/local/articulo/639/1277473/,0,,,,,
2011,2011-08-31,25.593517000000002,-99.990181, Mueren 5 sicarios en enfrentamiento ,5.0, http://www.elnorte.com/seguridad/Articulo/645/1288396/,33901,67480.0,CADEREYTA JIMÉNEZ,CADEREYTA JIMENEZ CENTRO,COLONIA,0.000832080719522
2011,2011-08-25,25.593517000000002,-99.990181, Creen que abaten a l&#237;der descuartizador ,1.0, http://www.elnorte.com/seguridad/Articulo/644/1286204/,33901,67480.0,CADEREYTA JIMÉNEZ,CADEREYTA JIMENEZ CENTRO,COLONIA,0.000832080719522
2011,2011-08-15,25.60763,-99.958763, Hallan a ejecutado dentro de tambo ,1.0, http://www.elnorte.com/seguridad/articulo/642/1282386/,0,,,,,
2011,2011-01-08,25.534697,-100.008888, Descuartizan a un tatuado en Cadereyta ,1.0, http://www.elnorte.com/seguridad/articulo/639/1277440/,0,,,,,
2011,2011-07-21,25.65878,-100.367446, Ahora ejecutan en Centrito Valle ,1.0, http://www.elnorte.com/local/articulo/637/1273650/,36001,66220.0,SAN PEDRO GARZA GARCÍA,DEL VALLE,COLONIA,0.00027636719921
2011,2011-07-20,25.657232999999998,-100.36972, Estrenan a mandos; ejecutan a tr&#225;nsito ,1.0, http://www.elnorte.com/local/articulo/637/1273300/,36001,66220.0,SAN PEDRO GARZA GARCÍA,DEL VALLE,COLONIA,0.00027636719921
2011,2011-07-25,25.645858999999998,-100.103989, Dejan a hombre muerto a golpes ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274930/,34760,67267.0,JUÁREZ,FRACC FUENTES DE JUAREZ,COLONIA,7.87160048686e-06
2011,2011-07-13,25.64716,-100.138817, Matan a mujer y la entierran en un bald&#237;o ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1270784/,34768,67277.0,JUÁREZ,AMERICA UNIDA,COLONIA,5.17084654123e-05
2011,2011-07-30,25.728941,-100.309689, Asesinan a 4 en San Nicol&#225;s ,4.0, http://www.elnorte.com/seguridad/Articulo/639/1276831/,35788,66455.0,SAN NICOLÁS DE LOS GARZA,CIUDAD UNIVERSITARIA,COLONIA,7.00681035729e-05
2011,2011-07-18,25.748376,-100.276122, Matan a balazos a pareja en San Nicol&#225;s ,2.0, http://www.elnorte.com/seguridad/articulo/637/1272519/,35710,66430.0,SAN NICOLÁS DE LOS GARZA,FRANCISCO VILLA,COLONIA,1.1710048863e-05
2011,2011-05-07,25.745361,-100.31142, Acribillan a 2 polis nicola&#237;tas ,2.0, http://www.elnorte.com/local/articulo/634/1267846,35792,66457.0,SAN NICOLÁS DE LOS GARZA,RESIDENCIAL ANAHUAC,COLONIA,2.3853549563e-05
2011,2011-07-31,25.736173,-100.356196, Ejecutan a dos y los encajuelan ,2.0, http://www.elnorte.com/seguridad/articulo/639/1277100/,35028,64140.0,MONTERREY,LOMAS MODELO,UNIDAD HABITACIONAL,2.52819494158e-05
2011,2011-07-30,25.577682,-100.24373100000001, Dejan en bolsas cuerpo decapitado ,1.0, http://www.elnorte.com/seguridad/Articulo/639/1276824/,35524,64984.0,MONTERREY,FRACCIONAMIENTO LA RIOJA,COLONIA,0.00011703796945
2011,2011-07-25,25.782355,-100.408754, Muere a tiros tras evitar ser levantada ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274943/,34041,64103.0,GENERAL ESCOBEDO,LA ALIANZA,COLONIA,0.000371168102743
2011,2011-07-25,25.63758,-100.29948900000001, Lo bajan de auto y lo asesinan ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274909/,35407,64760.0,MONTERREY,CERRO DE CAMPANA,COLONIA,2.02082124441e-05
2011,2011-07-24,25.644273000000002,-100.306528, Rafaguean a tres; uno muere ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274548/,35380,64730.0,MONTERREY,LA PEDRERA,COLONIA,4.25783211595e-05
2011,2011-07-19,25.616132,-100.27070400000001, Dejan a un ejecutado mensaje de secuestrador ,1.0, http://www.elnorte.com/seguridad/Articulo/637/1272889/,35481,64870.0,MONTERREY,SAN ANGEL SUR,COLONIA,1.24811549517e-05
2011,2011-07-18,25.629339,-100.2755, Ejecutan comandos a dos polic&#237;as ,4.0, http://www.elnorte.com/local/articulo/637/1272510/,35478,64860.0,MONTERREY,CONTRY,COLONIA,0.00012090840245799998
2011,2011-07-18,25.493953,-100.187502, Tiran tres cabezas en El Yerbaniz ,3.0, http://www.elnorte.com/seguridad/articulo/637/1272488/,36449,67300.0,SANTIAGO,PARAJE DE LOS OSOS,CONGREGACION,9.57976629091e-05
2011,2011-07-17,25.656710999999998,-100.325303, Decapitan a dos en la zona sur ,2.0, http://www.elnorte.com/seguridad/articulo/637/1272065/,35376,64720.0,MONTERREY,INDEPENDENCIA,FRACCIONAMIENTO,0.000221969402392
2011,2011-07-17,25.728622,-100.37124399999999, Tiran a asesinado dentro de empresa ,1.0, http://www.elnorte.com/seguridad/articulo/637/1272153/,35213,64360.0,MONTERREY,VALLE VERDE SECT 1,COLONIA,4.24005003298e-05
2011,2011-07-14,25.758414000000002,-100.286885, Tiran a 2 descuartizados frente a escuela primaria ,2.0, http://www.elnorte.com/seguridad/Articulo/636/1271210/,35638,66400.0,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,COLONIA,0.000184352698699
2011,2011-07-13,25.748056,-100.383015, Abate Ej&#233;rcito a 9 en doble balacera ,9.0, http://www.elnorte.com/seguridad/Articulo/636/1270833/,35020,64116.0,MONTERREY,LOMAS DE CUMBRES,FRACCIONAMIENTO,2.44569796211e-05
2011,2011-07-13,25.751770999999998,-100.356105, Asesinan a balazos a otro en Colonia Francisco Villa ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1270750/,35102,64228.0,MONTERREY,FRANCISCO VILLA,COLONIA,8.15412492746e-05
2011,2011-07-13,25.506503,-100.193081, Ejecutan a 2 hombres en la Carretera Nacional ,2.0, http://www.elnorte.com/seguridad/Articulo/636/1270834/,36452,67300.0,SANTIAGO,FRACC EL FAISAN,CONGREGACION,0.000103411617066
2011,2011-12-07,25.658720000000002,-100.317516, Deja 19 muertos racha de 21 horas ,19.0, http://www.elnorte.com/seguridad/Articulo/636/1270386/,35376,64720.0,MONTERREY,INDEPENDENCIA,FRACCIONAMIENTO,0.000221969402392
2011,2011-10-07,25.689474,-100.376271, Hallan a ejecutado en San Jer&#243;nimo ,1.0, http://www.elnorte.com/seguridad/articulo/635/1269515/,35339,64637.0,MONTERREY,RINCON DE SAN JERONIMO,COLONIA,8.85474964364e-06
2011,2011-09-07,25.748219,-100.352802, Pelean pistoleros; matan a inocente ,1.0, http://www.elnorte.com/seguridad/Articulo/635/1269312/,35102,64228.0,MONTERREY,FRANCISCO VILLA,COLONIA,8.15412492746e-05
2011,2011-08-07,25.682403,-100.275064, Masacran a 20 en ataque a bar ,20.0, http://www.elnorte.com/seguridad/Articulo/635/1269067/,35290,64590.0,MONTERREY,FIERRO,COLONIA,4.94149501913e-05
2011,2011-08-07,25.549623999999998,-100.224292, Tiran en El Uro a un encobijado ,1.0, http://www.elnorte.com/seguridad/Articulo/635/1269025/,35534,64986.0,MONTERREY,EL URO,COLONIA,0.000289192421797
2011,2011-07-07,25.629057999999997,-100.273172, Acribillan a 2 en Contry dentro de auto ,2.0, http://www.elnorte.com/seguridad/articulo/635/1268710/,35478,64860.0,MONTERREY,CONTRY,COLONIA,0.00012090840245799998
2011,2011-07-16,25.785,-100.05111099999999, Envuelven en narcomanta a un hombre asesinado ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1271848/,35588,66650.0,PESQUERÍA,PESQUERIA,VILLA,0.000146911950995
2011,2011-09-07,25.785,-100.05111099999999, Hallan m&#225;s restos humanos en Pesquer&#237;a ,1.0, http://www.elnorte.com/seguridad/Articulo/635/1269260/,35588,66650.0,PESQUERÍA,PESQUERIA,VILLA,0.000146911950995
2011,2011-08-07,25.785,-100.05111099999999, Encuentran 3 calcinados ,3.0, http://www.elnorte.com/seguridad/Articulo/635/1269079/,35588,66650.0,PESQUERÍA,PESQUERIA,VILLA,0.000146911950995
2011,2011-07-27,25.74022,-100.128365, Tiran dos ejecutados en autopista ,2.0, http://www.elnorte.com/seguridad/Articulo/638/1275736/,0,,,,,
2011,2011-07-27,25.648208,-100.207451, Abaten en tiroteo a tres pistoleros ,3.0, http://www.elnorte.com/seguridad/Articulo/638/1275785/,34527,67180.0,GUADALUPE,VILLA OLIMPICA,COLONIA,4.60488604321e-05
2011,2011-07-26,25.668682999999998,-100.29273, Encuentran a un calcinado en el R&#237;o Santa Catarina ,1.0, http://www.elnorte.com/seguridad/Articulo/638/1275297/,35447,64810.0,MONTERREY,CARACOL,FRACCIONAMIENTO,1.72294998839e-05
2011,2011-07-26,25.763103,-100.127678, Lo tiran envuelto en narcomanta ,1.0, http://www.elnorte.com/seguridad/Articulo/638/1275335/,0,,,,,
2011,2011-03-07,25.660307999999997,-100.23222, Mueren 2 sicarios al enfrentar a polis ,2.0, http://www.elnorte.com/seguridad/articulo/634/1267094/,34456,67170.0,GUADALUPE,15 DE MAYO,COLONIA,2.50072484195e-05
2011,2011-07-14,25.792876,-100.177388, Abate el Ej&#233;rcito a cuatro sicarios ,4.0, http://www.elnorte.com/seguridad/Articulo/636/1271211/,0,,,,,
2011,2011-07-30,25.79261,-100.304215, Torturan y matan en brecha ,1.0, http://www.elnorte.com/seguridad/Articulo/639/1276823/,34066,66050.0,GENERAL ESCOBEDO,LOS ELIZONDO,COLONIA,3.67000479262e-05
2011,2011-07-13,25.803929,-100.35259599999999, Hallan a ejecutado sin piel en el rostro ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1270915/,34161,66062.0,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,COLONIA,0.000141217499622
2011,2011-07-25,25.672164000000002,-100.68798100000001, Hallan a mujer calcinada en Garc&#237;a ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274914/,0,,,,,
2011,2011-07-31,25.698154000000002,-100.468125, Muere hombre calcinado en camioneta ,1.0, http://www.elnorte.com/seguridad/articulo/639/1277074/,36429,66368.0,SANTA CATARINA,PARQUE INDUSTRIAL LAS PALMAS,COLONIA,2.19638508633e-05
2011,2011-07-25,25.699355999999998,-100.434545, Ejecutan a tres en Santa Catarina ,3.0, http://www.elnorte.com/seguridad/articulo/638/1274935/,36266,66129.0,SANTA CATARINA,LA ERMITA,CONJUNTO HABITACIONA,2.59315008222e-05
2011,2011-07-26,25.426964,-100.15168299999999, Mueren en enfrentamiento dos pistoleros en Santiago ,2.0, http://www.elnorte.com/seguridad/Articulo/638/1275367/,36488,67318.0,SANTIAGO,CONCEPCION SALAZAR,HACIENDA,4.17889339554e-05
2011,2011-07-25,25.470119,-100.189937, Lo matan de un disparo en la cabeza ,1.0, http://www.elnorte.com/seguridad/articulo/638/1274911/,36459,67303.0,SANTIAGO,RANCHO SAN VICENTE,COLONIA,0.000137857347479
2011,2011-07-18,25.429942999999998,-100.14793399999999, Muere a golpes en Carretera Los Cavazos-Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/articulo/637/1272488/,36471,67312.0,SANTIAGO,SAN FRANCISCO,COLONIA,0.00012754476996
2011,2011-07-16,25.426964,-100.15168299999999, Lo acribillan en una quinta de Santiago ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1271892/,36488,67318.0,SANTIAGO,CONCEPCION SALAZAR,HACIENDA,4.17889339554e-05
2011,2011-07-07,25.389395999999998,-100.120296, Ejecutan 3 en Santiago ,3.0, http://www.elnorte.com/seguridad/articulo/635/1268721/,36502,67323.0,SANTIAGO,SAN JOSE DE ARRIBA,COLONIA,0.000129588975715
2011,2011-06-07,25.52335,-100.206642, Torturan asesinan y tiran a joven,1.0, http://www.elnorte.com/seguridad/articulo/635/1268283/,0,,,,,
2011,2011-03-07,25.548327,-100.226383, Hallan a dos descuartizados en bolsas en la Carretera ,2.0, http://www.elnorte.com/seguridad/articulo/634/1266990/,35535,64986.0,MONTERREY,RANCHO LA BOLA,COLONIA,8.745341362530001e-06
2011,2011-07-13,25.599937,-99.977086, Lo acribillan en Allende ,1.0, http://www.elnorte.com/seguridad/Articulo/636/1270835/,33903,67483.0,CADEREYTA JIMÉNEZ,FRACC PEMEX,COLONIA,0.000779699882827
2011,2011-06-15,25.642585999999998,-100.312956, Aterra cifra mortal ,1.0, http://www.elnorte.com/local/Articulo/631/1260837/,35380,64730.0,MONTERREY,LA PEDRERA,COLONIA,4.25783211595e-05
2011,2011-06-13,25.644389,-100.311184, Muere halc&#243;n a balazos en su sitio de vigilancia ,1.0, http://www.elnorte.com/seguridad/articulo/630/1259925/,35380,64730.0,MONTERREY,LA PEDRERA,COLONIA,4.25783211595e-05
2011,2011-03-06,25.647326,-100.094528, Muere un pistolero al huir de militares ,1.0, http://www.elnorte.com/seguridad/articulo/629/1256550/,34713,67250.0,JUÁREZ,BENITO JUAREZ CENTRO,COLONIA,0.000136453050588
2011,2011-06-29,25.691732000000002,-100.304803, Asesinan a hombre a tiros; despu&#233;s le prenden fuego ,1.0, http://www.elnorte.com/seguridad/Articulo/633/1265665/,35279,64550.0,MONTERREY,ASARCO,COLONIA,3.26755492034e-05
2011,2011-06-26,25.711842,-100.28191600000001, Ejecutan sicarios a joven maniatado  ,1.0, http://www.elnorte.com/seguridad/articulo/633/1264463/,35915,66480.0,SAN NICOLÁS DE LOS GARZA,VALLE DE NOGALAR,COLONIA,4.23318025462e-05
2011,2011-06-30,25.647047,-100.216949, Se resguarda de lluvia y lo asesinan a balazos ,1.0, http://www.elnorte.com/seguridad/Articulo/634/1266105/,34536,67182.0,GUADALUPE,ARBOLEDAS DE LA SILLA,COLONIA,8.85532248229e-05
2011,2011-06-30,25.549623999999998,-100.224292, Dejan cuerpo bajo puente ,1.0, http://www.elnorte.com/seguridad/Articulo/634/1266103/,35534,64986.0,MONTERREY,EL URO,COLONIA,0.000289192421797
2011,2011-06-29,25.691347,-100.280345, Matan a hermanos frente a su mam&#225; ,2.0, http://www.elnorte.com/seguridad/Articulo/633/1265663/,35282,64560.0,MONTERREY,NUEVA MADERO,COLONIA,1.50412517795e-05
2011,2011-06-29,25.695423,-100.295071, Balean a polic&#237;a cerca del Cuartel ,1.0, http://www.elnorte.com/seguridad/Articulo/633/1265668/,35264,64530.0,MONTERREY,MODERNA,COLONIA,0.000221281086398
2011,2011-06-27,25.66025,-100.295949, Matan a tiros a 5 y dejan a uno herido ,5.0, http://www.elnorte.com/seguridad/articulo/633/1264869/,35445,64810.0,MONTERREY,RES FLORIDA,FRACCIONAMIENTO,2.02104494056e-05
