,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,WITH_EVENT,x_centroid,y_centroid
827,34351,67130,NUEVO LEON,GUADALUPE,JARDINES DE LINDA VISTA,COLONIA,False,-100.258,25.687
828,34352,67137,NUEVO LEON,GUADALUPE,RIBERAS DE LINDA VISTA,COLONIA,False,-100.232,25.694
829,34353,67137,NUEVO LEON,GUADALUPE,RIBERAS DE LA PURISIMA,COLONIA,True,-100.236,25.694
830,34354,67138,NUEVO LEON,GUADALUPE,TORRES DE LINDA VISTA,COLONIA,False,-100.24,25.692
831,34355,67140,NUEVO LEON,GUADALUPE,DEL MAESTRO,COLONIA,True,-100.264,25.673
832,34356,67140,NUEVO LEON,GUADALUPE,EL BAJIO,COLONIA,False,-100.253,25.675
833,34357,67140,NUEVO LEON,GUADALUPE,ESMERALDA,COLONIA,True,-100.272,25.679
834,34358,67140,NUEVO LEON,GUADALUPE,GUERRA,COLONIA,True,-100.249,25.677
835,34359,67140,NUEVO LEON,GUADALUPE,GUERRA NORTE,COLONIA,True,-100.251,25.68
836,34360,67140,NUEVO LEON,GUADALUPE,HUERTA,COLONIA,False,-100.25,25.683
837,34361,67140,NUEVO LEON,GUADALUPE,IGNACIO ALTAMIRANO,COLONIA,False,-100.264,25.672
838,34362,67140,NUEVO LEON,GUADALUPE,JARDINES DE LA PASTORA,COLONIA,True,-100.25,25.666
839,34363,67140,NUEVO LEON,GUADALUPE,LA HERRADURA,COLONIA,True,-100.265,25.662
840,34364,67140,NUEVO LEON,GUADALUPE,LA PASTORA,COLONIA,False,-100.258,25.668
841,34365,67140,NUEVO LEON,GUADALUPE,MARTE,COLONIA,False,-100.254,25.673
842,34366,67140,NUEVO LEON,GUADALUPE,PARAISO,COLONIA,True,-100.27,25.674
843,34367,67140,NUEVO LEON,GUADALUPE,POLANCO,COLONIA,False,-100.261,25.671
844,34368,67140,NUEVO LEON,GUADALUPE,POLANCO ORIENTE,COLONIA,True,-100.26,25.673
845,34369,67140,NUEVO LEON,GUADALUPE,REVOLUCION,COLONIA,True,-100.265,25.671
846,34370,67140,NUEVO LEON,GUADALUPE,RINCON DEL COUNTRY,COLONIA,False,-100.262,25.66
847,34371,67140,NUEVO LEON,GUADALUPE,SANTA MARGARITA,COLONIA,False,-100.266,25.667
848,34372,67140,NUEVO LEON,GUADALUPE,UNIDAD CIUDAD DE LOS NIÃOS,COLONIA,True,-100.252,25.671
849,34373,67140,NUEVO LEON,GUADALUPE,VALLES DE CHAPULTEPEC,COLONIA,True,-100.269,25.663
850,34374,67140,NUEVO LEON,GUADALUPE,VENUS,COLONIA,False,-100.252,25.675
851,34375,67140,NUEVO LEON,GUADALUPE,BENITO JUAREZ,COLONIA,True,-100.256,25.684
852,34376,67140,NUEVO LEON,GUADALUPE,CONJUNTO HAB CONDOR,COLONIA,True,-100.268,25.676
853,34377,67140,NUEVO LEON,GUADALUPE,CONJUNTO HAB PLAZAS GUADALUPE III,COLONIA,False,-100.262,25.672
854,34378,67142,NUEVO LEON,GUADALUPE,JUAN ALVAREZ,COLONIA,False,-100.264,25.67
855,34379,67143,NUEVO LEON,GUADALUPE,RES CERRO DE LA SILLA,COLONIA,False,-100.268,25.668
856,34380,67145,NUEVO LEON,GUADALUPE,PUESTA DEL SOL,COLONIA,True,-100.26,25.664
857,34381,67146,NUEVO LEON,GUADALUPE,LOS SAUCES,COLONIA,False,-100.263,25.667
858,34382,67147,NUEVO LEON,GUADALUPE,CENTRAL DE ABASTOS,COLONIA,True,-100.264,25.667
859,34383,67148,NUEVO LEON,GUADALUPE,CHINAMECA,COLONIA,True,-100.266,25.671
860,34384,67150,NUEVO LEON,GUADALUPE,EXPOSICION,COLONIA,False,-100.238,25.677
861,34385,67150,NUEVO LEON,GUADALUPE,EXPOSICION MODELO,COLONIA,False,-100.236,25.68
862,34386,67150,NUEVO LEON,GUADALUPE,JOSE MARIA MORELOS Y PAVON,COLONIA,False,-100.231,25.69
863,34387,67150,NUEVO LEON,GUADALUPE,LA FUENTE,COLONIA,False,-100.238,25.68
864,34388,67150,NUEVO LEON,GUADALUPE,LA HACIENDA,COLONIA,False,-100.243,25.676
865,34389,67150,NUEVO LEON,GUADALUPE,LAS CANTERAS,COLONIA,False,-100.247,25.681
866,34390,67150,NUEVO LEON,GUADALUPE,NUEVA EXPOSICION,COLONIA,False,-100.246,25.681
867,34391,67150,NUEVO LEON,GUADALUPE,RES AZTECA,COLONIA,True,-100.234,25.688
868,34392,67150,NUEVO LEON,GUADALUPE,SAN DIEGO,COLONIA,False,-100.235,25.681
869,34393,67150,NUEVO LEON,GUADALUPE,ALAMEDA DE LA HACIENDA,COLONIA,False,-100.247,25.673
870,34394,67150,NUEVO LEON,GUADALUPE,AZTECA,COLONIA,False,-100.241,25.686
871,34395,67150,NUEVO LEON,GUADALUPE,EL SABINO,COLONIA,True,-100.232,25.68
872,34396,67153,NUEVO LEON,GUADALUPE,RINCON DE LA AZTECA,COLONIA,False,-100.247,25.685
873,34397,67155,NUEVO LEON,GUADALUPE,ZITOON GUADALUPE,COLONIA,False,-100.24,25.677
874,34398,67160,NUEVO LEON,GUADALUPE,INFONAVIT LA JOYA,COLONIA,False,-100.214,25.683
875,34399,67160,NUEVO LEON,GUADALUPE,INFONAVIT LA JOYA 2DO SECT,COLONIA,False,-100.21,25.681
876,34400,67160,NUEVO LEON,GUADALUPE,INFONAVIT LA JOYA 3ER SECT,COLONIA,False,-100.209,25.682
877,34401,67160,NUEVO LEON,GUADALUPE,INFONAVIT LA JOYA 4TO SECT,COLONIA,False,-100.202,25.681
878,34402,67160,NUEVO LEON,GUADALUPE,INFONAVIT LA JOYA 5TO SECT,COLONIA,False,-100.2,25.682
879,34403,67160,NUEVO LEON,GUADALUPE,ORIZABA,COLONIA,False,-100.194,25.685
880,34404,67160,NUEVO LEON,GUADALUPE,RIBERAS DEL RIO,COLONIA,True,-100.223,25.681
881,34405,67160,NUEVO LEON,GUADALUPE,RINCON DE LA HACIENDA 1ER SECT,COLONIA,False,-100.189,25.686
882,34406,67160,NUEVO LEON,GUADALUPE,RINCON DE LA HACIENDA 2DO SECT,COLONIA,False,-100.189,25.688
883,34407,67160,NUEVO LEON,GUADALUPE,RIO,COLONIA,True,-100.213,25.685
884,34408,67160,NUEVO LEON,GUADALUPE,SAN AGUSTIN,COLONIA,False,-100.223,25.69
885,34409,67160,NUEVO LEON,GUADALUPE,UNION,COLONIA,True,-100.224,25.686
886,34410,67160,NUEVO LEON,GUADALUPE,UNION MODELO,COLONIA,False,-100.203,25.687
887,34411,67160,NUEVO LEON,GUADALUPE,VALLE HERMOSO 1 SECT,COLONIA,False,-100.221,25.686
888,34412,67160,NUEVO LEON,GUADALUPE,VICENTE GUERRERO,COLONIA,False,-100.226,25.691
889,34413,67160,NUEVO LEON,GUADALUPE,21 DE ENERO,COLONIA,True,-100.216,25.688
890,34414,67160,NUEVO LEON,GUADALUPE,FRACC EL CHAPARRAL,COLONIA,False,-100.202,25.685
891,34415,67160,NUEVO LEON,GUADALUPE,IGNACIO ZARAGOZA,COLONIA,False,-100.228,25.686
892,34416,67164,NUEVO LEON,GUADALUPE,LA JOYITA,COLONIA,False,-100.203,25.683
893,34417,67164,NUEVO LEON,GUADALUPE,LA JOYA CTM,COLONIA,False,-100.2,25.685
894,34418,67167,NUEVO LEON,GUADALUPE,LAS QUINTAS,COLONIA,True,-100.21,25.691
895,34419,67168,NUEVO LEON,GUADALUPE,ROSITA 4TO SECT,COLONIA,False,-100.198,25.682
896,34420,67168,NUEVO LEON,GUADALUPE,VALLE HERMOSO 3 SECT,COLONIA,False,-100.2,25.689
897,34421,67168,NUEVO LEON,GUADALUPE,HACIENDA LOS LERMAS 1 SECT,COLONIA,False,-100.181,25.68
898,34422,67168,NUEVO LEON,GUADALUPE,LA ROSITA,COLONIA,False,-100.197,25.684
899,34423,67168,NUEVO LEON,GUADALUPE,ROSITA 2DO SECT,COLONIA,False,-100.2,25.684
900,34424,67169,NUEVO LEON,GUADALUPE,LAS SABINITAS,COLONIA,False,-100.187,25.69
901,34425,67169,NUEVO LEON,GUADALUPE,LIBERTADORES,COLONIA,False,-100.177,25.69
902,34426,67169,NUEVO LEON,GUADALUPE,LIBERTADORES DE AMERICA 1ER SECT,COLONIA,False,-100.186,25.689
903,34427,67169,NUEVO LEON,GUADALUPE,LIBERTADORES DE AMERICA 2DO SECT,COLONIA,False,-100.184,25.691
904,34428,67169,NUEVO LEON,GUADALUPE,LOS ENCINOS,COLONIA,False,-100.198,25.688
905,34429,67169,NUEVO LEON,GUADALUPE,SIMUPLADE,COLONIA,False,-100.197,25.687
906,34430,67169,NUEVO LEON,GUADALUPE,VALLE DE LAS SABINAS,COLONIA,False,-100.196,25.688
907,34431,67169,NUEVO LEON,GUADALUPE,VALLE HERMOSO 2DO SECT,COLONIA,True,-100.208,25.687
908,34432,67169,NUEVO LEON,GUADALUPE,HACIENDA LOS LERMAS 2DO SECT,COLONIA,False,-100.191,25.688
909,34433,67169,NUEVO LEON,GUADALUPE,LA NUEVA JOYA,COLONIA,False,-100.194,25.688
910,34434,67169,NUEVO LEON,GUADALUPE,LAS SABINAS,COLONIA,False,-100.192,25.689
911,34435,67170,NUEVO LEON,GUADALUPE,CAMINO REAL,COLONIA,True,-100.227,25.667
912,34436,67170,NUEVO LEON,GUADALUPE,ESPERANZA LOPEZ DE FERNANDEZ,COLONIA,False,-100.231,25.665
913,34437,67170,NUEVO LEON,GUADALUPE,FELIPE ANGELES,COLONIA,False,-100.237,25.674
914,34438,67170,NUEVO LEON,GUADALUPE,FOVISSSTE CAMINO REAL,COLONIA,False,-100.23,25.658
915,34439,67170,NUEVO LEON,GUADALUPE,FRACC HACIENDA CONTRY,COLONIA,False,-100.236,25.662
916,34440,67170,NUEVO LEON,GUADALUPE,GALERIAS DE CAMINO REAL 1ER SECT,COLONIA,False,-100.229,25.656
917,34441,67170,NUEVO LEON,GUADALUPE,GALERIAS DE CAMINO REAL 2DO SECT,COLONIA,False,-100.23,25.654
918,34442,67170,NUEVO LEON,GUADALUPE,GRANJITAS LA SILLA,COLONIA,False,-100.241,25.659
919,34443,67170,NUEVO LEON,GUADALUPE,LA QUINTA,COLONIA,False,-100.242,25.667
920,34444,67170,NUEVO LEON,GUADALUPE,LAS VILLAS,COLONIA,False,-100.235,25.672
921,34445,67170,NUEVO LEON,GUADALUPE,LOMAS DE TOLTECA,COLONIA,False,-100.238,25.659
922,34446,67170,NUEVO LEON,GUADALUPE,LOS CANELOS,COLONIA,False,-100.243,25.661
923,34447,67170,NUEVO LEON,GUADALUPE,MIRADOR DE LA SILLA,COLONIA,False,-100.235,25.667
924,34448,67170,NUEVO LEON,GUADALUPE,MIRASOL,COLONIA,False,-100.23,25.662
925,34449,67170,NUEVO LEON,GUADALUPE,PRIVADA CHAPULTEPEC,COLONIA,False,-100.227,25.676
926,34450,67170,NUEVO LEON,GUADALUPE,PRIVADA LAURA,COLONIA,False,-100.229,25.676
927,34451,67170,NUEVO LEON,GUADALUPE,PRIVADAS DEL CONTRY,COLONIA,False,-100.242,25.66
928,34452,67170,NUEVO LEON,GUADALUPE,PROGRESO,COLONIA,True,-100.23,25.669
929,34453,67170,NUEVO LEON,GUADALUPE,ROSITA,COLONIA,False,-100.23,25.67
930,34454,67170,NUEVO LEON,GUADALUPE,TOLTECA,COLONIA,True,-100.239,25.667
931,34455,67170,NUEVO LEON,GUADALUPE,VIVIENDA POPULAR,COLONIA,False,-100.23,25.673
932,34456,67170,NUEVO LEON,GUADALUPE,15 DE MAYO,COLONIA,True,-100.232,25.664
933,34457,67170,NUEVO LEON,GUADALUPE,20 DE NOVIEMBRE,COLONIA,False,-100.227,25.674
934,34458,67170,NUEVO LEON,GUADALUPE,ADOLFO RUIZ CORTINES,COLONIA,True,-100.234,25.665
935,34459,67173,NUEVO LEON,GUADALUPE,CONTRY LOS NOGALES,COLONIA,False,-100.27,25.628
936,34460,67173,NUEVO LEON,GUADALUPE,COUNTRY LA ESCONDIDA,COLONIA,False,-100.269,25.628
937,34461,67173,NUEVO LEON,GUADALUPE,COUNTRY LA SILLA,COLONIA,True,-100.265,25.639
938,34462,67173,NUEVO LEON,GUADALUPE,COUNTRY LA SILLA 1ER SECT,COLONIA,False,-100.268,25.624
939,34463,67173,NUEVO LEON,GUADALUPE,COUNTRY LA SILLA 7MO SECT,COLONIA,False,-100.263,25.644
940,34464,67173,NUEVO LEON,GUADALUPE,PEDREGAL DEL COUNTRY,COLONIA,False,-100.27,25.633
941,34465,67173,NUEVO LEON,GUADALUPE,RINCON COLONIAL LA SILLA,COLONIA,False,-100.269,25.635
942,34466,67173,NUEVO LEON,GUADALUPE,CONTRY LA SILLA 4TO SECT,COLONIA,False,-100.268,25.634
943,34467,67173,NUEVO LEON,GUADALUPE,CONTRY LA SILLA 5TO SECT,COLONIA,False,-100.263,25.641
944,34468,67173,NUEVO LEON,GUADALUPE,CONTRY LA SILLA 6TO SECT,COLONIA,False,-100.263,25.636
945,34469,67174,NUEVO LEON,GUADALUPE,COUNTRY SOL,FRACCIONAMIENTO,False,-100.254,25.642
946,34470,67174,NUEVO LEON,GUADALUPE,PUNTA COUNTRY,FRACCIONAMIENTO,False,-100.26,25.642
947,34471,67174,NUEVO LEON,GUADALUPE,RIBERAS DEL COUNTRY,FRACCIONAMIENTO,False,-100.268,25.652
948,34472,67174,NUEVO LEON,GUADALUPE,RINCON DE LA PRIMAVERA,FRACCIONAMIENTO,False,-100.272,25.645
949,34473,67174,NUEVO LEON,GUADALUPE,RINCON DE LA PRIMAVERA 4TO SECT,FRACCIONAMIENTO,False,-100.271,25.646
950,34474,67174,NUEVO LEON,GUADALUPE,RINCON DE LA PRIMAVERA 5O SECTOR,FRACCIONAMIENTO,False,-100.272,25.645
951,34475,67174,NUEVO LEON,GUADALUPE,RINCON DE LA PRIMAVERA 6TO SECT,FRACCIONAMIENTO,False,-100.27,25.646
952,34476,67174,NUEVO LEON,GUADALUPE,VALLE DEL CONTRY 2DO SECT,FRACCIONAMIENTO,False,-100.265,25.654
953,34477,67174,NUEVO LEON,GUADALUPE,VALLE DEL COUNTRY,FRACCIONAMIENTO,False,-100.265,25.657
954,34478,67174,NUEVO LEON,GUADALUPE,VALLE DEL COUNTRY 1ER SECT,FRACCIONAMIENTO,False,-100.267,25.654
955,34479,67174,NUEVO LEON,GUADALUPE,VENTICINCO DE NOVIEMBRE,FRACCIONAMIENTO,True,-100.27,25.656
956,34480,67174,NUEVO LEON,GUADALUPE,ATOYAC DE ALVAREZ,FRACCIONAMIENTO,True,-100.269,25.659
957,34481,67174,NUEVO LEON,GUADALUPE,CONTRY LAS AGUILAS,FRACCIONAMIENTO,True,-100.261,25.653
958,34482,67174,NUEVO LEON,GUADALUPE,COUNTRY LA COSTA,FRACCIONAMIENTO,False,-100.27,25.645
959,34483,67176,NUEVO LEON,GUADALUPE,BOSQUES DE LA PASTORA,COLONIA,False,-100.253,25.658
960,34484,67176,NUEVO LEON,GUADALUPE,BOSQUES DEL COUNTRY,COLONIA,False,-100.248,25.659
961,34485,67176,NUEVO LEON,GUADALUPE,VILLA PASTORA,COLONIA,False,-100.245,25.66
962,34486,67177,NUEVO LEON,GUADALUPE,VALLES DE GUADALUPE,COLONIA,False,-100.231,25.655
963,34487,67177,NUEVO LEON,GUADALUPE,ALTOS DE SAN ROQUE,COLONIA,False,-100.235,25.655
964,34488,67177,NUEVO LEON,GUADALUPE,FOMERREY 26,COLONIA,False,-100.234,25.654
965,34489,67177,NUEVO LEON,GUADALUPE,LOMAS DE LA SILLA,COLONIA,False,-100.234,25.659
966,34490,67178,NUEVO LEON,GUADALUPE,ALFONSO MARTINEZ DOMINGUEZ,COLONIA,False,-100.236,25.657
967,34491,67178,NUEVO LEON,GUADALUPE,FRESNOS LA SILLA,COLONIA,False,-100.236,25.665
968,34492,67178,NUEVO LEON,GUADALUPE,JARDINES DE TOLTECA,COLONIA,False,-100.238,25.655
969,34493,67179,NUEVO LEON,GUADALUPE,NUEVA ROSITA,COLONIA,False,-100.226,25.677
970,34494,67179,NUEVO LEON,GUADALUPE,IGNACIO ALLENDE,COLONIA,False,-100.232,25.674
971,34495,67180,NUEVO LEON,GUADALUPE,AGUA NUEVA,COLONIA,True,-100.222,25.669
972,34496,67180,NUEVO LEON,GUADALUPE,ALMAGUER,COLONIA,False,-100.221,25.655
973,34497,67180,NUEVO LEON,GUADALUPE,AMPL NUEVO MEXICO,COLONIA,False,-100.21,25.639
974,34498,67180,NUEVO LEON,GUADALUPE,BUROCRATAS MUNICIPALES,COLONIA,False,-100.21,25.659
975,34499,67180,NUEVO LEON,GUADALUPE,CHULA VISTA,COLONIA,False,-100.209,25.677
976,34500,67180,NUEVO LEON,GUADALUPE,COLLADOS DE GUADALUPE 1ER SECT,COLONIA,False,-100.21,25.65
977,34501,67180,NUEVO LEON,GUADALUPE,COLLADOS DE GUADALUPE 2DO SECT,COLONIA,False,-100.21,25.647
978,34502,67180,NUEVO LEON,GUADALUPE,CUESTA VERDE,COLONIA,True,-100.212,25.653
979,34503,67180,NUEVO LEON,GUADALUPE,FOMERREY 20,COLONIA,False,-100.209,25.656
980,34504,67180,NUEVO LEON,GUADALUPE,FOMERREY 32,COLONIA,True,-100.221,25.658
981,34505,67180,NUEVO LEON,GUADALUPE,FRACC VILLA CONTRY,COLONIA,False,-100.235,25.669
982,34506,67180,NUEVO LEON,GUADALUPE,GUADALUPE CHAVEZ,COLONIA,False,-100.224,25.665
983,34507,67180,NUEVO LEON,GUADALUPE,GUADALUPE VICTORIA,COLONIA,True,-100.215,25.668
984,34508,67180,NUEVO LEON,GUADALUPE,INSURGENTES,COLONIA,False,-100.211,25.673
985,34509,67180,NUEVO LEON,GUADALUPE,JOSE LUIS MORA,COLONIA,False,-100.22,25.661
986,34510,67180,NUEVO LEON,GUADALUPE,LA COMEDIA,COLONIA,False,-100.208,25.672
987,34511,67180,NUEVO LEON,GUADALUPE,LA ROCA,COLONIA,False,-100.218,25.661
988,34512,67180,NUEVO LEON,GUADALUPE,LOMAS DE SAN ROQUE,COLONIA,True,-100.218,25.654
989,34513,67180,NUEVO LEON,GUADALUPE,LOS ANGELES,COLONIA,True,-100.215,25.678
990,34514,67180,NUEVO LEON,GUADALUPE,LUIS DONALDO COLOSIO,COLONIA,False,-100.212,25.637
991,34515,67180,NUEVO LEON,GUADALUPE,MIGUEL HIDALGO,COLONIA,True,-100.207,25.661
992,34516,67180,NUEVO LEON,GUADALUPE,NUEVO SAN SEBASTIAN,COLONIA,False,-100.206,25.677
993,34517,67180,NUEVO LEON,GUADALUPE,PRADERAS DE LA SILLA 1ER SECT,COLONIA,False,-100.21,25.642
994,34518,67180,NUEVO LEON,GUADALUPE,PRADERAS DE LA SILLA 2DO SECT,COLONIA,False,-100.21,25.641
995,34519,67180,NUEVO LEON,GUADALUPE,RAFAEL RAMIREZ,COLONIA,True,-100.222,25.665
996,34520,67180,NUEVO LEON,GUADALUPE,RAFAEL RAMIREZ 1ER SECT,COLONIA,False,-100.216,25.673
997,34521,67180,NUEVO LEON,GUADALUPE,RAFAEL RAMIREZ 2DO SECT,COLONIA,False,-100.219,25.662
998,34522,67180,NUEVO LEON,GUADALUPE,ROSALINDA,COLONIA,False,-100.205,25.678
999,34523,67180,NUEVO LEON,GUADALUPE,UNIDAD PILOTO,COLONIA,False,-100.214,25.645
1000,34524,67180,NUEVO LEON,GUADALUPE,VALLE LA SILLA,COLONIA,True,-100.215,25.654
1001,34525,67180,NUEVO LEON,GUADALUPE,VALLES DE LA SILLA,COLONIA,True,-100.211,25.663
1002,34526,67180,NUEVO LEON,GUADALUPE,VICENTE FERRER,COLONIA,False,-100.233,25.671
1003,34527,67180,NUEVO LEON,GUADALUPE,VILLA OLIMPICA,COLONIA,True,-100.208,25.649
1004,34528,67180,NUEVO LEON,GUADALUPE,13 DE MAYO,COLONIA,False,-100.22,25.668
1005,34529,67180,NUEVO LEON,GUADALUPE,2 DE MAYO,COLONIA,True,-100.212,25.658
1006,34530,67180,NUEVO LEON,GUADALUPE,23 DE NOVIEMBRE,COLONIA,True,-100.217,25.65
1007,34531,67182,NUEVO LEON,GUADALUPE,COLINAS DE LA SILLA,COLONIA,False,-100.222,25.652
1008,34532,67182,NUEVO LEON,GUADALUPE,EL PEÃON,COLONIA,True,-100.223,25.655
1009,34533,67182,NUEVO LEON,GUADALUPE,LUCIO BLANCO,COLONIA,False,-100.221,25.654
1010,34534,67182,NUEVO LEON,GUADALUPE,MORENITA GUAJARDO,COLONIA,False,-100.227,25.658
1011,34535,67182,NUEVO LEON,GUADALUPE,REAL DE LA SILLA,COLONIA,False,-100.229,25.655
1012,34536,67182,NUEVO LEON,GUADALUPE,ARBOLEDAS DE LA SILLA,COLONIA,True,-100.22,25.648
1013,34537,67182,NUEVO LEON,GUADALUPE,CAÃON DE LA SILLA,COLONIA,False,-100.221,25.651
1014,34538,67182,NUEVO LEON,GUADALUPE,COLINAS DE GUADALUPE,COLONIA,False,-100.22,25.652
1015,34539,67183,NUEVO LEON,GUADALUPE,SAN EDUARDO,COLONIA,False,-100.211,25.648
1016,34540,67183,NUEVO LEON,GUADALUPE,NUEVO ALMAGUER,COLONIA,False,-100.213,25.649
1017,34541,67184,NUEVO LEON,GUADALUPE,SANTA ISABEL,COLONIA,False,-100.211,25.667
1018,34542,67184,NUEVO LEON,GUADALUPE,VILLAS SAN SEBASTIAN,COLONIA,False,-100.207,25.668
1019,34543,67184,NUEVO LEON,GUADALUPE,CONDADO DE SANTA LUCIA,COLONIA,False,-100.211,25.666
1020,34544,67184,NUEVO LEON,GUADALUPE,JARDINES DE SANTA CLARA,COLONIA,False,-100.211,25.669
1021,34545,67184,NUEVO LEON,GUADALUPE,PABLO LIVAS,COLONIA,False,-100.21,25.665
1022,34546,67185,NUEVO LEON,GUADALUPE,LAS AVENIDAS,COLONIA,False,-100.216,25.658
1023,34547,67185,NUEVO LEON,GUADALUPE,EL MILAGRO,COLONIA,False,-100.217,25.661
1024,34548,67187,NUEVO LEON,GUADALUPE,COLIBRI 3,COLONIA,False,-100.208,25.673
1025,34549,67188,NUEVO LEON,GUADALUPE,SOLIDARIDAD FOMERREY,COLONIA,False,-100.211,25.677
1026,34550,67188,NUEVO LEON,GUADALUPE,2 DE JUNIO,COLONIA,False,-100.211,25.678
1027,34551,67188,NUEVO LEON,GUADALUPE,COLIBRI 2,COLONIA,False,-100.213,25.677
1028,34552,67188,NUEVO LEON,GUADALUPE,DOS DE JUNIO 2DO SECT,COLONIA,False,-100.212,25.676
1029,34553,67189,NUEVO LEON,GUADALUPE,SANTA ELENA,COLONIA,True,-100.216,25.678
1030,34554,67189,NUEVO LEON,GUADALUPE,COLIBRI,COLONIA,False,-100.214,25.678
1031,34555,67190,NUEVO LEON,GUADALUPE,ALIANZA DE RUTEROS,COLONIA,False,-100.21,25.638
1032,34556,67190,NUEVO LEON,GUADALUPE,ALIANZA DE TAXISTAS,COLONIA,False,-100.209,25.639
1033,34557,67190,NUEVO LEON,GUADALUPE,CAMPESTRE LAS HUERTAS,COLONIA,False,-100.185,25.675
1034,34558,67190,NUEVO LEON,GUADALUPE,CARMEN SERDAN,COLONIA,False,-100.197,25.658
1035,34559,67190,NUEVO LEON,GUADALUPE,CERRO DE LA SILLA,COLONIA,False,-100.192,25.665
1036,34560,67190,NUEVO LEON,GUADALUPE,CRISPIN TREVIÃO,COLONIA,False,-100.179,25.672
1037,34561,67190,NUEVO LEON,GUADALUPE,DAVID CAVAZOS,COLONIA,False,-100.179,25.675
1038,34562,67190,NUEVO LEON,GUADALUPE,DIVISION DEL NORTE,COLONIA,False,-100.19,25.671
1039,34563,67190,NUEVO LEON,GUADALUPE,FOMERREY 3,COLONIA,False,-100.208,25.655
1040,34564,67190,NUEVO LEON,GUADALUPE,FRACC COOPERATIVA REYNOSA,COLONIA,False,-100.182,25.67
1041,34565,67190,NUEVO LEON,GUADALUPE,FRACC EVOLUCION,COLONIA,True,-100.148,25.671
1042,34566,67190,NUEVO LEON,GUADALUPE,FRACC LAS FLORES,COLONIA,False,-100.179,25.668
1043,34567,67190,NUEVO LEON,GUADALUPE,FRACC PASEO DEL ACUEDUCTO,COLONIA,False,-100.179,25.641
1044,34568,67190,NUEVO LEON,GUADALUPE,FRACC RINCON DE SANTA MARIA,COLONIA,False,-100.199,25.655
1045,34569,67190,NUEVO LEON,GUADALUPE,GARZA MELO,COLONIA,False,-100.206,25.648
1046,34570,67190,NUEVO LEON,GUADALUPE,GUADALUPE,COLONIA,False,-100.199,25.664
1047,34571,67190,NUEVO LEON,GUADALUPE,JARDINES DE XOCHIMILCO,COLONIA,False,-100.169,25.653
1048,34572,67190,NUEVO LEON,GUADALUPE,LA PLAYA,COLONIA,False,-100.206,25.657
1049,34573,67190,NUEVO LEON,GUADALUPE,LAS ESCOBAS,COLONIA,False,-100.134,25.68
1050,34574,67190,NUEVO LEON,GUADALUPE,LAS FLORES,COLONIA,False,-100.181,25.666
1051,34575,67190,NUEVO LEON,GUADALUPE,LOS LERMAS,COLONIA,True,-100.194,25.677
1052,34576,67190,NUEVO LEON,GUADALUPE,LOS MANANTIALES,COLONIA,False,-100.176,25.675
1053,34577,67190,NUEVO LEON,GUADALUPE,MELCHOR OCAMPO,COLONIA,True,-100.194,25.68
1054,34578,67190,NUEVO LEON,GUADALUPE,MISION DE LA SILLA 1ER SECT,COLONIA,False,-100.192,25.633
1055,34579,67190,NUEVO LEON,GUADALUPE,MISION DE LA SILLA 2DO SECT,COLONIA,False,-100.198,25.632
1056,34580,67190,NUEVO LEON,GUADALUPE,NIÃOS HEROES,COLONIA,True,-100.18,25.663
1057,34581,67190,NUEVO LEON,GUADALUPE,NUEVO LEON,COLONIA,True,-100.154,25.657
1058,34582,67190,NUEVO LEON,GUADALUPE,NUEVO MEXICO,COLONIA,True,-100.207,25.642
1059,34583,67190,NUEVO LEON,GUADALUPE,NUEVO SANTA MARIA,COLONIA,True,-100.191,25.654
1060,34584,67190,NUEVO LEON,GUADALUPE,NUEVO TAMAULIPAS,COLONIA,False,-100.137,25.672
1061,34585,67190,NUEVO LEON,GUADALUPE,PARQUES DE GUADALUPE,COLONIA,True,-100.219,25.669
1062,34586,67190,NUEVO LEON,GUADALUPE,PORTAL DE XOCHIMILCO,COLONIA,False,-100.169,25.657
1063,34587,67190,NUEVO LEON,GUADALUPE,PUERTA DEL SOL,COLONIA,True,-100.141,25.672
1064,34588,67190,NUEVO LEON,GUADALUPE,REFORMA GUADALUPE,COLONIA,False,-100.134,25.669
1065,34589,67190,NUEVO LEON,GUADALUPE,RES GUADALUPE,COLONIA,False,-100.192,25.673
1066,34590,67190,NUEVO LEON,GUADALUPE,RINCON DE LA SIERRA,COLONIA,True,-100.202,25.635
1067,34591,67190,NUEVO LEON,GUADALUPE,RINCON DE LOS SABINOS,COLONIA,False,-100.166,25.672
1068,34592,67190,NUEVO LEON,GUADALUPE,RINCON DE LOS SABINOS 2DO SECT,COLONIA,False,-100.162,25.673
1069,34593,67190,NUEVO LEON,GUADALUPE,ROBLE SANTA MARIA,COLONIA,False,-100.182,25.66
1070,34594,67190,NUEVO LEON,GUADALUPE,SAN CARLOS,COLONIA,False,-100.176,25.681
1071,34595,67190,NUEVO LEON,GUADALUPE,SAN CRISTOBAL,COLONIA,False,-100.199,25.672
1072,34596,67190,NUEVO LEON,GUADALUPE,SANDRA SAAVEDRA,COLONIA,False,-100.154,25.66
1073,34597,67190,NUEVO LEON,GUADALUPE,SANTA BARBARA,COLONIA,False,-100.171,25.655
1074,34598,67190,NUEVO LEON,GUADALUPE,SANTA MARIA,COLONIA,False,-100.195,25.655
