source,target,weight
35917,35940,1
35917,36271,1
35917,36352,1
35917,36488,1
35918,35936,1
35918,35964,1
35918,36061,1
35918,36446,1
35925,36001,1
35936,35964,1
35936,36061,1
35936,36446,1
35936,36484,1
35937,35941,1
35937,35969,1
35937,36289,1
35937,36356,1
35937,36399,1
35937,36484,1
35937,36515,1
35940,36271,1
35940,36352,1
35942,36037,1
35953,36503,1
35957,36429,1
35957,36476,1
35959,36279,1
35964,36061,1
35964,36446,1
35973,36001,1
35973,36307,1
35974,35976,1
35991,36245,1
35991,36256,1
35991,36320,1
36000,36426,1
36001,36449,1
36001,36471,1
36014,36426,1
36030,36277,1
36030,36404,1
36061,36328,1
36061,36446,1
36179,36241,1
36245,36256,1
36247,36476,1
36251,36266,1
36257,36380,1
36266,36459,1
36266,36488,1
36271,36352,1
36277,36404,1
36289,36515,1
36295,36310,1
36295,36329,1
36295,36393,1
36295,36452,1
36310,36329,1
36310,36393,1
36310,36452,1
36319,36431,1
36329,36393,1
36329,36425,1
36329,36452,1
36329,36488,1
36383,36482,1
36393,36452,1
36402,36471,1
36404,36488,1
36421,36477,1
36425,36488,1
36429,36476,1
36449,36471,1
36452,36488,1
36459,36488,1
36463,36469,1
36488,36502,1
